path,size,type,confidence,reason
public/assets/exercises/GLUTEO/GLTEO NO GRAVITON CRUZADO 381.gif,128222,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/GOOD MORNING 310.gif,264686,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/LEG EXTENSION 517.gif,132964,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/LEVANTAMENTO TERRA 175.gif,225861,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/LEVANTAMENTO TERRA UNILATERAL 321.gif,297600,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/MONSTER WALK 530.gif,115158,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/PRANCHA COM ELEVACCO DE PERNA 385.gif,83968,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/PULL-THROUGH COM FAIXA ELSTICA 543.gif,124611,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/STIFF UNILATERAL COM BARRA 159.gif,200753,asset,high,asset without textual reference
public/assets/exercises/GLUTEO/STIFF UNILATERAL COM HALTER 160.gif,210686,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0001.gif,145336,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0002.gif,201475,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0003.gif,153893,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0004.gif,195454,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0005.gif,178425,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0006.gif,143330,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0007.gif,247746,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0008.gif,126864,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0009.gif,170132,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0010.gif,154334,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0011.gif,136130,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0012.gif,251893,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0013.gif,120561,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0014.gif,89303,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0015.gif,119086,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0016.gif,113883,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0017.gif,98728,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0018.gif,89345,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0019.gif,130434,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0020.gif,182268,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0021.gif,244567,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0022.gif,164877,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0023.gif,182881,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0024.gif,219505,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0025.gif,144211,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0026.gif,131928,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0027.gif,126907,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0028.gif,147141,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0029.gif,148352,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0030.gif,160316,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0031.gif,141912,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0032.gif,95171,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0033.gif,94358,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0034.gif,92965,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0035.gif,96976,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0036.gif,99834,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0037.gif,112695,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0038.gif,117962,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0039.gif,84953,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0040.gif,113786,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0041.gif,140691,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0042.gif,84477,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0043.gif,103496,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0044.gif,116901,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0045.gif,147710,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0046.gif,95933,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0047.gif,88641,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0048.gif,104867,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0049.gif,119418,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0050.gif,123556,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0051.gif,126276,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0052.gif,102030,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0053.gif,142586,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0054.gif,98548,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0055.gif,178501,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0056.gif,172118,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0057.gif,171403,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0058.gif,78710,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0059.gif,110786,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0060.gif,139360,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0061.gif,79881,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0062.gif,89424,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0063.gif,132439,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0064.gif,131041,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0065.gif,135239,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0066.gif,97706,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0067.gif,88661,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0068.gif,129922,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0069.gif,144748,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0070.gif,113001,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0071.gif,87872,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0072.gif,121667,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0073.gif,156559,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0074.gif,247082,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0075.gif,119287,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0076.gif,165742,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0077.gif,156645,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0078.gif,147104,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0079.gif,111709,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0080.gif,135959,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0081.gif,197986,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0082.gif,181566,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0083.gif,101158,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0084.gif,114329,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0085.gif,113873,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0086.gif,116533,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0087.gif,84910,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0088.gif,134352,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0089.gif,88259,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0090.gif,94376,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0091.gif,134995,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0092.gif,145118,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0093.gif,175668,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0094.gif,105272,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0095.gif,171842,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0096.gif,87134,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0097.gif,119874,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0098.gif,89653,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0099.gif,139510,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0100.gif,86298,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0101.gif,116164,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0102.gif,86837,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0103.gif,163263,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0104.gif,103624,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0105.gif,83380,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0106.gif,111876,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0107.gif,124293,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0108.gif,111280,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0109.gif,87335,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0110.gif,183172,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0111.gif,79926,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0112.gif,104198,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0113.gif,66859,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0114.gif,120511,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0115.gif,48731,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0116.gif,58219,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0117.gif,94826,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0118.gif,118720,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0119.gif,103322,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0121.gif,148661,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0122.gif,119237,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0123.gif,92727,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0124.gif,135265,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0125.gif,145259,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0126.gif,109736,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0127.gif,103220,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0128.gif,132949,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0129.gif,106059,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0130.gif,82235,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0131.gif,147171,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0132.gif,90311,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0133.gif,202955,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0134.gif,163462,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0135.gif,122809,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0136.gif,75278,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0137.gif,134372,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0138.gif,138677,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0139.gif,110076,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0140.gif,128970,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0141.gif,197279,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0142.gif,212085,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0143.gif,95453,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0144.gif,173135,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0145.gif,271828,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0146.gif,168172,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0147.gif,101321,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0148.gif,125338,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0149.gif,105772,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0150.gif,266849,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0151.gif,162333,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0152.gif,264524,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0153.gif,183438,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0154.gif,125421,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0155.gif,150180,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0156.gif,151585,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0157.gif,73663,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0158.gif,112478,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0159.gif,200753,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0160.gif,210686,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0161.gif,187549,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0162.gif,143826,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0163.gif,112971,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0164.gif,196645,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0165.gif,233180,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0166.gif,314876,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0167.gif,177670,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0168.gif,135377,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0169.gif,177342,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0170.gif,141127,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0171.gif,107156,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0172.gif,96309,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0173.gif,110403,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0174.gif,128902,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0175.gif,225861,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0176.gif,217453,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0177.gif,154781,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0178.gif,47930,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0179.gif,128865,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0180.gif,131457,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0181.gif,68946,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0182.gif,377828,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0183.gif,76230,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0184.gif,159109,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0185.gif,155016,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0186.gif,67171,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0187.gif,88762,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0188.gif,147070,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0189.gif,314726,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0190.gif,71169,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0191.gif,156670,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0192.gif,84075,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0193.gif,76424,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0194.gif,96162,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0195.gif,332890,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0196.gif,121951,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0197.gif,124196,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0198.gif,191778,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0199.gif,128345,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0200.gif,92256,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0201.gif,71246,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0202.gif,65546,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0203.gif,115050,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0204.gif,65930,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0205.gif,100217,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0206.gif,176109,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0207.gif,126539,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0208.gif,92834,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0209.gif,168306,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0210.gif,76145,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0211.gif,176390,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0212.gif,289835,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0213.gif,172458,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0214.gif,159881,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0215.gif,170346,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0216.gif,152349,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0217.gif,314754,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0218.gif,229747,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0219.gif,237097,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0220.gif,127559,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0221.gif,131010,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0222.gif,106255,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0223.gif,341513,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0224.gif,319693,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0225.gif,219426,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0226.gif,210747,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0227.gif,340961,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0228.gif,129134,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0229.gif,113821,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0230.gif,244903,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0231.gif,112171,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0232.gif,143832,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0233.gif,193747,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0234.gif,183974,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0235.gif,198137,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0236.gif,149458,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0237.gif,133909,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0238.gif,289181,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0239.gif,96636,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0240.gif,146989,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0241.gif,154828,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0242.gif,167254,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0243.gif,171950,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0244.gif,199985,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0245.gif,106262,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0246.gif,125009,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0247.gif,273586,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0248.gif,240674,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0249.gif,301558,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0250.gif,167653,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0251.gif,174092,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0252.gif,185039,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0253.gif,185894,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0254.gif,130924,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0255.gif,107890,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0256.gif,235324,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0257.gif,230714,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0258.gif,258205,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0259.gif,117670,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0260.gif,123821,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0261.gif,139443,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0262.gif,153816,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0263.gif,128783,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0264.gif,138913,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0265.gif,156555,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0266.gif,115479,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0267.gif,116993,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0268.gif,238789,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0269.gif,306125,asset,high,asset without textual reference
public/assets/exercises/IMPORTADOS_FLASH/FLASH_0270.gif,321535,asset,high,asset without textual reference
